user_id,rank,recipe_id,score
11,4,9203,0.9025911092758179
11,5,4781,0.9020286798477173
11,6,36479,0.9016969799995422
11,7,29737,0.900488018989563
11,8,8244,0.8996143341064453
11,9,28747,0.896958589553833
11,10,29024,0.8967770338058472
11,11,24805,0.8964625597000122
11,12,9744,0.8961034417152405
11,13,46557,0.8955105543136597
11,14,34673,0.8937715291976929
11,15,22031,0.8935399055480957
11,16,32961,0.8933880925178528
11,17,201,0.8930321931838989
11,18,31483,0.8918855786323547
11,19,11289,0.8916947245597839
11,20,30508,0.8916008472442627
12,1,43174,0.9110446572303772
12,2,24543,0.9005810022354126
12,3,23316,0.8964784145355225
12,4,473,0.8949291706085205
12,5,39535,0.893449068069458
12,6,38983,0.8921986818313599
12,7,27512,0.891822338104248
12,8,39629,0.891667366027832
12,9,8002,0.8914117217063904
12,10,30957,0.8907389640808105
12,11,42743,0.8900495767593384
12,12,7479,0.8890603184700012
12,13,2781,0.8884740471839905
12,14,3964,0.8882275819778442
12,15,4673,0.8881112337112427
12,16,40899,0.8877480626106262
12,17,10072,0.8870665431022644
12,18,1380,0.8859654664993286
12,19,2466,0.8857582807540894
12,20,46095,0.8850833177566528
13,1,20760,0.9307852387428284
13,2,27572,0.93058842420578
13,3,31483,0.9289462566375732
13,4,8806,0.9284423589706421
13,5,35629,0.9278504848480225
13,6,44126,0.926059901714325
13,7,17668,0.925597608089447
13,8,33533,0.9248871803283691
13,9,28711,0.924490213394165
13,10,45934,0.9237731099128723
13,11,46650,0.923524022102356
13,12,41530,0.923028826713562
13,13,7584,0.9228048324584961
13,14,45189,0.9227913618087769
13,15,22831,0.9219427108764648
13,16,15443,0.921191394329071
13,17,13918,0.9210455417633057
13,18,15010,0.920705258846283
13,19,26098,0.9204601645469666
13,20,38574,0.9196038246154785
14,1,45756,0.873223602771759
14,2,20359,0.8704392313957214
14,3,43789,0.8695858716964722
14,4,41634,0.8684283494949341
14,5,10748,0.867669939994812
14,6,38219,0.8675311803817749
14,7,24395,0.8668156862258911
14,8,14247,0.8663033843040466
14,9,41616,0.8655962347984314
14,10,8340,0.8647451400756836
14,11,45731,0.8640850782394409
14,12,8684,0.8637555837631226
14,13,3876,0.8634371757507324
14,14,8920,0.8634114265441895
14,15,17443,0.8616822957992554
14,16,40074,0.860261857509613
14,17,30197,0.8601866960525513
14,18,14177,0.8600981831550598
14,19,18456,0.8595827221870422
14,20,30482,0.8587687015533447
15,1,3015,0.8975954055786133
15,2,41219,0.8927740454673767
15,3,9827,0.8923821449279785
15,4,46650,0.8894670605659485
15,5,20129,0.8878824710845947
15,6,6785,0.8873203992843628
15,7,26629,0.8851619958877563
15,8,40259,0.884125828742981
15,9,5678,0.8841125965118408
15,10,20760,0.8830265402793884
15,11,7622,0.8828970193862915
15,12,42663,0.8826972246170044
15,13,40885,0.8825647830963135
15,14,491,0.8822714686393738
15,15,12397,0.882114827632904
15,16,34777,0.8814095258712769
15,17,26238,0.8813003301620483
15,18,37668,0.8807528018951416
15,19,17376,0.8797336220741272
15,20,28218,0.8792335987091064
16,1,25235,0.9398233294487
16,2,12326,0.9300647974014282
16,3,9203,0.9299861192703247
16,4,26238,0.926820695400238
16,5,47072,0.9246887564659119
16,6,42344,0.9234740734100342
16,7,9437,0.9229731559753418
16,8,14714,0.921538770198822
16,9,44663,0.9215186238288879
16,10,1301,0.9209798574447632
16,11,45155,0.9186140298843384
16,12,22142,0.9183408617973328
16,13,33583,0.9179356098175049
16,14,1424,0.9178707003593445
16,15,5750,0.9172669649124146
16,16,14024,0.9169734120368958
16,17,36672,0.9163177609443665
16,18,20765,0.9162365794181824
16,19,16114,0.9158845543861389
16,20,15531,0.914187490940094
17,1,8596,0.938084602355957
17,2,3725,0.9373728632926941
17,3,29344,0.9371823072433472
17,4,46726,0.934127926826477
17,5,40281,0.93352210521698
17,6,2633,0.9328787326812744
17,7,24166,0.930902361869812
17,8,32307,0.9306143522262573
17,9,5300,0.9294390678405762
17,10,31673,0.9286383390426636
17,11,22686,0.9284138679504395
17,12,39583,0.928146481513977
17,13,23316,0.9280557036399841
17,14,10025,0.9277695417404175
17,15,15966,0.9276120066642761
17,16,45495,0.9271065592765808
17,17,12203,0.9252916574478149
17,18,28899,0.924898087978363
17,19,36021,0.9248400330543518
17,20,18265,0.9247474670410156
18,1,46081,0.8717292547225952
18,2,41868,0.865998387336731
18,3,3170,0.8617140650749207
18,4,34827,0.8566524982452393
18,5,5639,0.8564357757568359
18,6,43818,0.8550348281860352
18,7,33654,0.8528928756713867
18,8,14980,0.8517265319824219
18,9,39224,0.8492199778556824
18,10,41686,0.8473750352859497
18,11,1557,0.8466423153877258
18,12,46050,0.8423639535903931
18,13,5224,0.8418163657188416
18,14,31771,0.8401837348937988
18,15,21988,0.8397150039672852
18,16,37116,0.8390008211135864
18,17,40230,0.837642252445221
18,18,36365,0.8376418948173523
18,19,16294,0.8373290300369263
18,20,24600,0.8365723490715027
19,1,23129,0.9118020534515381
19,2,46050,0.9039787650108337
19,3,18372,0.8964097499847412
19,4,28004,0.8931240439414978
19,5,38317,0.8902724385261536
19,6,11379,0.8886792659759521
19,7,1109,0.8877029418945312
19,8,3238,0.8869190216064453
19,9,4293,0.8850179314613342
19,10,14359,0.8841716051101685
19,11,30063,0.8829723596572876
19,12,9969,0.8813673853874207
19,13,30521,0.881111741065979
19,14,5694,0.8809881806373596
19,15,4279,0.8803304433822632
19,16,13435,0.8800317049026489
19,17,30722,0.87969571352005
19,18,42901,0.8789592385292053
19,19,41848,0.8789103031158447
19,20,34108,0.8786811828613281
20,1,13232,0.8774877786636353
20,2,38532,0.8712440729141235
20,3,25852,0.8653401136398315
20,4,15309,0.865033745765686
20,5,7981,0.8643133044242859
20,6,38266,0.8640021085739136
20,7,27885,0.8638609647750854
20,8,24464,0.8631751537322998
20,9,2704,0.8621761202812195
20,10,14687,0.8610190153121948
20,11,38964,0.8610012531280518
20,12,32404,0.8607633709907532
20,13,17804,0.860257625579834
20,14,39989,0.860144853591919
20,15,9527,0.860051691532135
20,16,25744,0.859725832939148
20,17,45779,0.8588746190071106
20,18,4740,0.858282208442688
20,19,5777,0.8576219081878662
20,20,9378,0.8575749397277832
21,1,42677,0.84978848695755
21,2,38219,0.8471043109893799
21,3,34071,0.8414307832717896
21,4,15396,0.8404258489608765
21,5,18192,0.8403561115264893
21,6,30492,0.8365564346313477
21,7,10748,0.8365389108657837
21,8,5699,0.8333914279937744
21,9,43789,0.8325082659721375
21,10,34409,0.8324673175811768
21,11,18556,0.8321386575698853
21,12,34544,0.8318467140197754
21,13,41018,0.831219494342804
21,14,25570,0.8309905529022217
21,15,34062,0.8307062983512878
21,16,1496,0.8295990824699402
21,17,41702,0.8277720808982849
21,18,20072,0.8277711272239685
21,19,22876,0.8275403380393982
21,20,17574,0.8274148106575012
22,1,15174,0.8048335313796997
22,2,15558,0.79923415184021
22,3,41007,0.7835841178894043
22,4,10196,0.7826910018920898
22,5,5689,0.7776353359222412
22,6,44346,0.7730430960655212
22,7,32812,0.7715299129486084
22,8,3644,0.7691110372543335
22,9,9116,0.7685329914093018
22,10,42706,0.7679537534713745
22,11,16528,0.7653472423553467
22,12,44475,0.7634581327438354
22,13,38035,0.7626782655715942
22,14,37729,0.761286735534668
22,15,28964,0.7608641386032104
22,16,45443,0.7597492933273315
22,17,25713,0.7591076493263245
22,18,18719,0.7588508129119873
22,19,17592,0.7584106922149658
22,20,14861,0.7577430009841919
23,1,37116,0.9086090326309204
23,2,7047,0.9083534479141235
23,3,38266,0.9068503975868225
23,4,34288,0.9063841104507446
23,5,9527,0.9050084352493286
23,6,47286,0.9039158821105957
23,7,8760,0.9038417339324951
23,8,36766,0.9007487297058105
23,9,17297,0.8993145227432251
23,10,30722,0.8986974954605103
23,11,8776,0.8979297876358032
23,12,864,0.8977763652801514
23,13,38317,0.8968554735183716
23,14,18877,0.8959400653839111
23,15,44109,0.8950406312942505
23,16,24694,0.8944694995880127
23,17,21686,0.8940477967262268
23,18,34108,0.8938214182853699
23,19,39313,0.8934736847877502
23,20,20016,0.893233060836792
24,1,3103,0.9091877341270447
24,2,35988,0.9018771052360535
24,3,37120,0.8908406496047974
24,4,27535,0.8863816261291504
24,5,955,0.886267364025116
24,6,41092,0.8856181502342224
24,7,5777,0.8813978433609009
24,8,17023,0.8810859322547913
24,9,18479,0.8810646533966064
24,10,73,0.8808337450027466
24,11,34691,0.8806905746459961
24,12,15400,0.8804430365562439
24,13,14357,0.8801009058952332
24,14,30418,0.880071759223938
24,15,40656,0.8799315690994263
24,16,21317,0.8794306516647339
24,17,2142,0.8771235346794128
24,18,3007,0.8767989873886108
24,19,39656,0.8763939738273621
24,20,3995,0.8760327100753784
25,1,24601,0.9220446944236755
25,2,4454,0.9153826236724854
25,3,38928,0.9124189615249634
25,4,44545,0.9122491478919983
25,5,21190,0.9119811058044434
25,6,22644,0.9118909239768982
25,7,36672,0.9101879000663757
25,8,30508,0.9101632833480835
25,9,8806,0.9096031188964844
25,10,19936,0.9087430238723755
25,11,11726,0.9083067178726196
25,12,21501,0.907730758190155
25,13,47072,0.9067850112915039
25,14,15122,0.9066098928451538
25,15,33759,0.9058256149291992
25,16,26238,0.9048498868942261
25,17,2661,0.9047405123710632
25,18,28645,0.9046976566314697
25,19,36478,0.9042806625366211
25,20,9203,0.904191792011261
26,1,12493,0.8907446265220642
26,2,2466,0.8901537656784058
26,3,42323,0.8888393640518188
26,4,13410,0.8882930278778076
26,5,35988,0.8881085515022278
26,6,7981,0.8869936466217041
26,7,1380,0.8869826197624207
26,8,2781,0.8859683275222778
26,9,32481,0.8857953548431396
26,10,23782,0.8844189643859863
26,11,17719,0.8843148946762085
26,12,32233,0.8839013576507568
26,13,39583,0.8837118148803711
26,14,2290,0.8836460113525391
26,15,41809,0.8836380243301392
26,16,24221,0.8832686543464661
26,17,26089,0.883206844329834
26,18,14620,0.882789671421051
26,19,20185,0.882461667060852
26,20,26454,0.8823633193969727
27,1,9938,0.9040848016738892
27,2,14173,0.8981091976165771
27,3,27079,0.8941489458084106
27,4,1051,0.8927053809165955
27,5,33301,0.889337420463562
27,6,30987,0.8874343633651733
27,7,43976,0.8856009840965271
27,8,13973,0.884928286075592
27,9,28649,0.8841334581375122
27,10,24353,0.8839961886405945
27,11,44235,0.8824499845504761
27,12,7622,0.8814553022384644
27,13,34644,0.8811597228050232
27,14,42371,0.881055474281311
27,15,19035,0.8802255392074585
27,16,22375,0.8793938159942627
27,17,7616,0.8792328834533691
27,18,28593,0.8785637021064758
27,19,1205,0.8782958984375
27,20,44635,0.8777896165847778
28,1,13147,0.8564583659172058
28,2,37373,0.8314642310142517
28,3,10311,0.8217468857765198
28,4,45564,0.8169583678245544
28,5,41739,0.8149646520614624
28,6,31710,0.8113865256309509
28,7,4172,0.8060294985771179
28,8,23824,0.8000279068946838
28,9,39085,0.7920643091201782
28,10,36101,0.7899146676063538
28,11,36927,0.789009690284729
28,12,22471,0.7802419662475586
28,13,43204,0.7794973850250244
28,14,8582,0.7788701057434082
28,15,19816,0.7786741256713867
28,16,5390,0.7776967287063599
28,17,21517,0.7765681743621826
28,18,22712,0.7749040126800537
28,19,25513,0.7744702100753784
28,20,22295,0.7738224864006042
29,1,25214,0.9450299143791199
29,2,30379,0.9338627457618713
29,3,29336,0.9333956241607666
29,4,43648,0.9317145347595215
29,5,45155,0.9313357472419739
29,6,22342,0.9312852025032043
29,7,516,0.9299609661102295
29,8,15010,0.9293151497840881
29,9,3725,0.9283466935157776
29,10,13221,0.9282106161117554
29,11,14170,0.9275743961334229
29,12,44180,0.9274510145187378
29,13,24471,0.9272963404655457
29,14,31651,0.9271093606948853
29,15,24957,0.9267520904541016
29,16,25083,0.9262490272521973
29,17,26750,0.9257190227508545
29,18,28899,0.9253318309783936
29,19,31673,0.9250739216804504
29,20,19936,0.9249036908149719
30,1,17049,0.9198033213615417
30,2,3103,0.9184229969978333
30,3,18479,0.9182865619659424
30,4,20760,0.9166669249534607
30,5,6157,0.9164440631866455
30,6,13221,0.9163520932197571
30,7,47286,0.9117274284362793
30,8,10761,0.9113515615463257
30,9,22002,0.9112990498542786
30,10,39544,0.9106309413909912
30,11,42323,0.910269021987915
30,12,25663,0.9092860221862793
30,13,827,0.9089202880859375
30,14,43951,0.907800555229187
30,15,9701,0.9077951908111572
30,16,35988,0.9074894189834595
30,17,24221,0.9072046875953674
30,18,7616,0.9069908857345581
30,19,29151,0.9064236879348755
30,20,21968,0.9061977863311768
31,1,37974,0.811391294002533
31,2,38515,0.7904580235481262
31,3,22529,0.7791500091552734
31,4,16599,0.7720156908035278
31,5,29628,0.7676267027854919
31,6,15953,0.7670623064041138
31,7,18000,0.766826331615448
31,8,39432,0.7629199624061584
31,9,23938,0.7627969980239868
31,10,17376,0.7625689506530762
31,11,44557,0.7611352205276489
31,12,9205,0.7610421180725098
31,13,30999,0.760542631149292
31,14,38998,0.760238766670227
31,15,7656,0.7577790021896362
31,16,16334,0.7577770948410034
31,17,2704,0.7577139139175415
31,18,10121,0.7568598985671997
31,19,27591,0.7565017938613892
31,20,39609,0.7554494738578796
32,1,39832,0.8807510137557983
32,2,41080,0.8615298271179199
32,3,34162,0.8546925187110901
32,4,42635,0.8502916693687439
32,5,2011,0.8481059074401855
32,6,12433,0.8478984832763672
32,7,44990,0.8470735549926758
32,8,16683,0.845077395439148
32,9,22837,0.8448140621185303
32,10,38680,0.8438519239425659
32,11,27784,0.8392726182937622
32,12,27885,0.8383303284645081
32,13,36273,0.8381614685058594
32,14,24918,0.8339296579360962
32,15,30063,0.8337640762329102
32,16,8126,0.8333050608634949
32,17,14307,0.8317319750785828
32,18,47124,0.8303742408752441
32,19,36071,0.8302310705184937
32,20,18796,0.8288913369178772
33,1,36754,0.841252326965332
33,2,16195,0.8391048312187195
33,3,29163,0.8358849883079529
33,4,23789,0.8330053091049194
33,5,21386,0.8326183557510376
33,6,10956,0.8273534178733826
33,7,7743,0.8233785629272461
33,8,19375,0.8233320713043213
33,9,17926,0.8233222365379333
33,10,43818,0.820094645023346
33,11,40702,0.8168326616287231
33,12,10127,0.8156296014785767
33,13,41172,0.8155958652496338
33,14,27050,0.8138993382453918
33,15,30251,0.8135942220687866
33,16,46187,0.8126639723777771
33,17,1672,0.8116430044174194
33,18,22814,0.8082484006881714
33,19,17892,0.8076850175857544
33,20,24970,0.8070505857467651
34,1,24600,0.7992328405380249
34,2,10127,0.7906248569488525
34,3,13147,0.7893021106719971
34,4,7689,0.7803632616996765
34,5,5390,0.7766299247741699
34,6,30769,0.7757147550582886
34,7,2830,0.7749166488647461
34,8,15514,0.7735387682914734
34,9,28631,0.7732802629470825
34,10,13776,0.767238974571228
34,11,32421,0.7669116258621216
34,12,3170,0.7663565874099731
34,13,10799,0.7647220492362976
34,14,8372,0.7639589309692383
34,15,20572,0.7619597911834717
34,16,30753,0.7617875933647156
34,17,7267,0.7616275548934937
34,18,12728,0.7613357305526733
34,19,28642,0.7611740827560425
34,20,32527,0.759218692779541
35,1,33664,0.8134467005729675
35,2,44222,0.8096280097961426
35,3,27050,0.80887770652771
35,4,38998,0.8049834966659546
35,5,17290,0.8045786023139954
35,6,42127,0.8036801218986511
35,7,24106,0.8027174472808838
35,8,22926,0.8020858764648438
35,9,22444,0.7960691452026367
35,10,172,0.7955949306488037
35,11,16558,0.7954972386360168
35,12,37391,0.7946386337280273
35,13,954,0.7934561967849731
35,14,7434,0.7922439575195312
35,15,13041,0.7909383773803711
35,16,16294,0.7904766798019409
35,17,9925,0.7899122834205627
35,18,16108,0.7898420691490173
35,19,14307,0.7890657186508179
35,20,11374,0.7881877422332764
36,1,659,0.8568496704101562
36,2,25937,0.8445944786071777
36,3,47145,0.8374419808387756
36,4,33387,0.8374193906784058
36,5,42706,0.8370267152786255
36,6,32029,0.8370026350021362
36,7,15283,0.8369764089584351
36,8,1480,0.8366014957427979
36,9,12484,0.8360447883605957
36,10,24543,0.8351175785064697
36,11,28964,0.83298659324646
36,12,38547,0.8323283195495605
36,13,34402,0.8303036093711853
36,14,4647,0.829640805721283
36,15,8287,0.8287834525108337
36,16,40899,0.8284827470779419
36,17,44635,0.8281313180923462
36,18,2807,0.8274418115615845
36,19,13426,0.8268957734107971
36,20,30987,0.8265904188156128
37,1,1024,0.8519474267959595
37,2,3367,0.82624351978302
37,3,31771,0.8229222297668457
37,4,46719,0.8205993175506592
37,5,5294,0.8175804615020752
37,6,21386,0.8111811280250549
37,7,40157,0.8107750415802002
37,8,1837,0.8102354407310486
37,9,27773,0.809866189956665
37,10,7267,0.8094710111618042
37,11,22814,0.8075738549232483
37,12,18293,0.807338535785675
37,13,4911,0.8064213991165161
37,14,15054,0.8061922192573547
37,15,10099,0.8044490814208984
37,16,17390,0.8024672269821167
37,17,8582,0.8022755980491638
37,18,15664,0.8019670248031616
37,19,13776,0.8014704585075378
37,20,40702,0.8014631271362305
38,1,26750,0.8916213512420654
38,2,5343,0.8911252617835999
38,3,19879,0.8902871012687683
38,4,26829,0.8887889981269836
38,5,34978,0.8868616819381714
38,6,29465,0.8852897882461548
38,7,5678,0.8852543830871582
38,8,43231,0.8850126266479492
38,9,38922,0.88383948802948
38,10,4755,0.8834428787231445
38,11,40885,0.883360743522644
38,12,47187,0.8833487033843994
38,13,21234,0.8821338415145874
38,14,3007,0.8819828033447266
38,15,30456,0.8819828033447266
38,16,6674,0.8816304802894592
38,17,19583,0.881261944770813
38,18,25655,0.880253791809082
38,19,44306,0.8800368905067444
38,20,24353,0.8796104788780212
39,1,23129,0.8144912123680115
39,2,16734,0.811190664768219
39,3,20522,0.8087858557701111
39,4,14506,0.8068192005157471
39,5,36365,0.8005766868591309
39,6,25694,0.7984509468078613
39,7,4279,0.7978950142860413
39,8,30063,0.7963852882385254
39,9,40703,0.7930711507797241
39,10,3316,0.792934775352478
39,11,46050,0.7920436859130859
39,12,1109,0.7918758392333984
39,13,46605,0.7899543046951294
39,14,32881,0.789927065372467
39,15,28004,0.7892905473709106
39,16,37116,0.7881004810333252
39,17,39900,0.7860602140426636
39,18,3170,0.7852135896682739
39,19,39313,0.7847703695297241
39,20,42901,0.7840369343757629
40,1,39565,0.8974680304527283
40,2,34628,0.8875914812088013
40,3,10363,0.8845372200012207
40,4,2224,0.8798802495002747
40,5,3876,0.8797984719276428
40,6,41702,0.8791571855545044
40,7,13760,0.8740888833999634
40,8,21501,0.8725320100784302
40,9,45731,0.8723680377006531
40,10,14113,0.8711531162261963
40,11,11985,0.8698505163192749
40,12,10433,0.8695964217185974
40,13,43814,0.8693326711654663
40,14,44702,0.8692368268966675
40,15,42677,0.8677555322647095
40,16,8684,0.8676992654800415
40,17,8920,0.8669707179069519
40,18,18258,0.8668235540390015
40,19,19482,0.8667694926261902
40,20,375,0.8663352131843567
41,1,32833,0.9462813138961792
41,2,15505,0.9439274072647095
41,3,24957,0.943547785282135
41,4,28092,0.9413985013961792
41,5,6157,0.9383063316345215
41,6,9701,0.9370605945587158
41,7,24042,0.9367817044258118
41,8,3064,0.9366258382797241
41,9,30418,0.9359811544418335
41,10,13221,0.9359745979309082
41,11,35988,0.9359205961227417
41,12,39544,0.9358968734741211
41,13,30508,0.9351527690887451
41,14,22089,0.9335747957229614
41,15,16904,0.9328754544258118
41,16,27228,0.932776689529419
41,17,29336,0.9327248334884644
41,18,1119,0.932553231716156
41,19,370,0.9324958920478821
41,20,31651,0.9323674440383911
42,1,21156,0.9208393096923828
42,2,25742,0.9158706068992615
42,3,41374,0.9098547697067261
42,4,46871,0.9083852767944336
42,5,7916,0.9069304466247559
42,6,25299,0.9034897685050964
42,7,14113,0.9012694954872131
42,8,27105,0.8951389789581299
42,9,42344,0.8951246738433838
42,10,33083,0.8951191902160645
42,11,43648,0.8941692113876343
42,12,1301,0.8938133120536804
42,13,15820,0.8935084342956543
42,14,15122,0.8933094143867493
42,15,39640,0.8931325674057007
42,16,21501,0.8930618762969971
42,17,41489,0.8929409980773926
42,18,44443,0.8929057121276855
42,19,18767,0.8927714228630066
42,20,22049,0.8917317986488342
43,1,13760,0.9126890897750854
43,2,98,0.9096817374229431
43,3,37521,0.9087367057800293
43,4,40074,0.9083638191223145
43,5,6785,0.905768632888794
43,6,18366,0.905158519744873
43,7,41616,0.9050523638725281
43,8,3238,0.9045088291168213
43,9,8806,0.904325008392334
43,10,42151,0.9039537310600281
43,11,21190,0.9026777744293213
43,12,45189,0.9024357795715332
43,13,21501,0.9023205041885376
43,14,9796,0.9023048281669617
43,15,14466,0.9021744728088379
43,16,12870,0.9018667340278625
43,17,2157,0.9017462730407715
43,18,14872,0.9010906219482422
43,19,272,0.9004101753234863
43,20,8362,0.8999723792076111
44,1,45071,0.8907833099365234
